corp_name,corp_uid,original_name,lat,lng,location,nace_code,postcode,street,nh3_yeartotal,nh3_2015,has_local_subsidies,has_subsidies,local_subsidies,total_subsidies
SMS Besitz GmbH & Co KG,dc8688bc-6e1a-461d-ab59-19ebccf8dc3d,SMS Besitz GmbH & Co KG SMS Besitz GmbH & Co KG,51.8739852142021,10.926029426254301,Derenburg,146.0,38895,Im Freien Felde None,73600.0,20300.0,0,0,0.0,0.0
"Putenmast Meeschen GbR Schöning, Hans",35902c2d-019d-42fc-8ebb-7be25618d92a,"Putenmast Meeschen GbR Schöning, Hans",53.009313651671896,7.904386101973809,Bösel,147.0,26219,Ziegelmoor None,101000.0,20200.0,1,1,8416.630000000001,8416.630000000001
Agraset-Agrargenossenschaft e.G.,4daee5ca-7379-4324-8d30-aa4f87582258,Agraset- Agrargenossenschaft eG. Naundorf,51.0170310218161,12.906264510461302,Erlau,146.0,09306,Am Lagerhaus 1,64100.0,17500.0,0,0,0.0,0.0
Hollenbacher Agrar GmbH & CoKG,bae08069-c60d-4101-9454-c94ecdd0e42c,Bollstedter Schweinemast GmbH - Sauenzucht Hollenbach,51.239841136702296,10.3858026964069,Anrode,146.0,99976,Dorfstraße 19 a,72600.0,14200.0,1,1,391384.17,391384.17
Rainer Bittner Schweinemast Döcklitz,6731b079-ea2d-45ad-8930-55d3426e77d9,Rainer Bittner Schweinemast Döcklitz Rainer Bittner Schweinemast Döcklitz,51.4037294879698,11.588016347542698,Obhausen,146.0,06268,Unterfarnstädter Weg 1 None,67100.0,12700.0,0,0,0.0,0.0
Truthahnfarm Sambach GmbH,fce28683-547e-48c2-a202-fe679a8a4e55,Truthahnfarm Sambach Agrar KG,51.22584299890929,10.417047565472199,Mühlhausen,147.0,99974,Sambacher Weg 35,152200.0,14800.0,1,1,101362.39000000001,101362.39000000001
Schulz-Gahmen Werner,bf962ce5-ea91-45d4-9fe7-752894c0af19,"Schulz-Gahmen, Werner LWB",51.6826795824395,7.54940855594421,Werne,146.0,59368,Selmer Landstr. 210,84400.0,16900.0,1,1,128326.68999999999,128326.68999999999
Averkamp KG,2a228eec-0206-49c7-8f47-9e9949ab3301,Averkamp KG,52.6031323025338,14.3668100595594,Gusow-Platkow,146.0,15306,Gut Karlshof 8,76800.0,18500.0,0,0,0.0,0.0
Agrar e.G. Waltershausen,44d49038-5293-4058-b134-60232d44d456,Agrar e.G. Waltershausen,50.92187088173161,10.5962178154928,Hörsel,146.0,99880,Auf der Hohle 1,329300.0,59900.0,1,1,2785462.8200000008,2785462.8200000008
Sauenzuchtanlage Nebelschütz GmbH,17af81c1-21cf-4224-82f5-373ad8ddb598,Sauenzuchtanlage Nebelschütz GmbH,51.25905777117121,14.1585836906546,Nebelschütz,146.0,01920,Lindenstr. 16,76400.0,16600.0,0,0,0.0,0.0
Christiane Schulz,b31a968e-7f8c-458a-8b4b-fd87d1f7834d,Wiesbyller Schweine KG,54.5832967151883,9.31739298095564,Sollerup,146.0,24852,Mühlenweg None,95100.0,18600.0,1,1,620390.6799999999,620390.6799999999
"Klaus, Christoph",be196c4c-7112-4b3d-8c0e-332a1e19a6fa,"Klaus, Christoph",52.834330387633,8.21242637867091,Emstek,150.0,49685,Garther Kirchweg / Garther Straße 24-26 / 37,38300.0,11500.0,1,1,12305.82,12305.82
Landwirtschaft Klostermansfeld GmbH & Co. KG,6039202c-89ea-454b-800b-5cacd8a301fe,Landwirtschaft Klostermansfeld GmbH & Co. KG,51.5799935563382,11.499936275552402,Klostermansfeld,146.0,06308,Volkstedter Weg 3,58600.0,10800.0,0,0,0.0,0.0
Hendrik Wenker,e5c3699e-4756-4081-9f94-4a1d374969b9,"Wenker, Hendrik",52.076975404081296,7.132052813635871,Schöppingen,147.0,48624,"Schöpp.- Fl. 53, Fl.-Stck. 6 (Gemen None",52800.0,11700.0,1,1,6718.39,6718.39
Matthias Willenborg,69123916-3670-435c-bdba-76d55cbc01a1,"Willenborg, Matthias",52.971739703004104,8.09382123616197,Garrel,147.0,49681,Südstraße 16,96100.0,18900.0,1,1,21884.03,21884.03
Nova Weickelsdorf GmbH & Co. KG,ae96ea4e-e86e-4f86-bc82-9e01caab775d,NOVA Weickelsdorf GmbH & Co. KG-Thierbach,51.049791901842795,11.9694992759042,Meineweh,146.0,06712,Kuhlede 1-2,240300.0,47700.0,0,0,0.0,0.0
"Rölver, Alfons",dda4f044-0b78-4d1b-89d4-70816a9b9d1d,"Rölver, Michael",52.034099754301,7.499193918476889,Altenberge,146.0,48341,Hohenhorst 66,50000.0,10000.0,1,1,78524.2,78524.2
Tierzucht GmbH Langenbernsdorf,e80a8604-b411-4f30-b1c2-dea51f86aa94,Schweinezuchtanlage Langenbernsdorf,50.7440015221006,12.307776804305,Langenbernsdorf,146.0,08428,Bahnhofstraße 7,73300.0,18600.0,0,0,0.0,0.0
SMW GbR,3d26cb6e-7170-4158-b025-96a6962a0d1d,SMW GbR,52.7030937497999,10.505332938919901,Dedelstorf,146.0,29386,Am Mühlenfeld 4,33200.0,11200.0,0,0,0.0,0.0
Helmut Barking,3f8e670f-ab88-496e-a0ee-a770aec67d6f,Helmut Barking,52.5173445758109,8.450837743617821,Brockum,147.0,49448,Moordamm 140,44800.0,10800.0,0,0,0.0,0.0
Germer Paul,d54924fb-97c2-4b2f-8c56-e36fea18ee05,Germer Paul,52.5270633635906,7.2539012307669815,Wietmarschen,146.0,49835,Bergstr. 11,62800.0,15700.0,1,1,0.0,0.0
SZK Schweinezucht GmbH,f4734f03-12a0-4b85-a34b-49a1211e5cd0,SZK Schweinezucht GmbH,53.68484536350449,12.318193569858598,Kuchelmiß,146.0,18292,An der Landstraße 1,22400.0,10200.0,0,0,0.0,0.0
Smits GmbH,a700df2e-b8a4-4be8-b425-671b3199f14d,Smits GmbH,51.576751003132,6.16676415224422,Weeze,147.0,47652,Am Bruch 27,23000.0,11500.0,0,0,0.0,0.0
Geflügelhof Reinhard Möllenbeck,38c48f9d-1548-40b2-84d4-5b8f52aed9ef,Geflügelhof Reinhard Möllenbeck,51.596422495525296,8.64624814801682,Büren,147.0,33142,Rhön 1,67800.0,11300.0,0,0,0.0,0.0
VABOR Agrarproduktion GmbH,a927d08e-2954-4117-bba7-ae798cb396f2,VABOR Agrarproduktion GmbH SMA Streumen,51.350925240203885,13.372199383201,Wülknitz,146.0,01609,Neudorfer Str. 2,393000.0,78600.0,0,0,0.0,0.0
VABOR Agrarproduktion GmbH,a927d08e-2954-4117-bba7-ae798cb396f2,"Tiergut Elbland GmbH, SZA Gallschütz",51.1957206749749,13.0270790670584,Großweitzschen,146.0,04720,"Flurstücke 90/6, 90/7, 91/2 None",64700.0,13200.0,0,0,0.0,0.0
Heinrich Henke,d50f5f6f-3768-4a0a-8fd2-8bd2dc4b77c3,Heinrich Henke,52.8434422119656,9.00320699012778,Bruchhausen-Vilsen,146.0,27305,Am Hauptkanal 3,47600.0,11200.0,1,1,0.0,0.0
Schweinemast Gutenswegen GmbH,cf2679a4-09e5-4490-9240-44e08772820d,Schweinemast Gutenswegen GmbH,52.2259018613272,11.4887589847346,Niedere Börde,146.0,39326,Hermsdorfer Weg 4 4,58100.0,12700.0,1,1,358911.27999999997,358911.27999999997
Drs. Eggert/Bremen,eea152cc-8681-4f49-bef8-c50ed0fd6c00,PORKUS BÜSSEN GmbH,52.7718258390928,11.2452446094306,"Salzwedel, Hansestadt",146.0,29410,Büssen 1,11400.0,11400.0,0,0,0.0,0.0
"Beuckmann, Hildegard",192e7892-9bdb-4701-89e0-72db377dd481,"Beuckmann, Hildegard",51.792135339374,7.673923623698701,Ascheberg,146.0,59387,Im Hagen 35,37500.0,12500.0,1,1,40356.399999999994,40356.399999999994
"Pagenkamp-Emke, Brigitte",86619c75-5463-4375-bab4-e401b92b254b,"Pagenkamp-Emke, Brigitte",52.8315257158894,8.05817820244974,Cloppenburg,146.0,49661,Cappelner Straße 47,42000.0,10500.0,1,1,35023.340000000004,35023.340000000004
Eggersdorfer Schweinezucht KG,baadac33-130a-413e-9f43-a2b0fb0d1b7d,Eggersdorfer Schweinezucht KG,52.4822640238248,14.1118350528808,Müncheberg,146.0,15374,Müncheberger Straße 6,13100.0,13100.0,1,1,553280.0800000001,553280.0800000001
Agrargenossenschaft e.G. Ballerstedt,68046bd1-a8fe-4c9e-8d13-a31a4b650fbb,Agrargenossenschaft e.G. Ballerstedt,52.7903791061653,11.713864850352499,Zedau,146.0,39606,Feldmark None,51500.0,10800.0,1,1,1223086.1600000001,1223086.1600000001
Landgut Ostelbien KG,af023e0c-973d-45e8-b030-bdb83e6c6f29,Landgut Ostelbien KG,51.586541359757604,13.0567041935896,Beilrode,146.0,04886,Alte Züllsdorfer Str. 14,70000.0,14000.0,0,0,0.0,0.0
"Tenhagen, Hermann und Guido",37395a30-f411-4b60-956d-220be41a6219,"Tenhagen, Hermann und Guido",52.1549307012422,6.91096450608009,Ahaus,146.0,48683,Alstätter Brook 2,59700.0,14300.0,1,1,0.0,0.0
"Schulze Spenneberg, Bernd",66afe6b7-2f3a-4fef-b326-742802c482be,"Schulze Spenneberg, Bernd",52.1342545271175,7.374874938190839,Steinfurt,146.0,48565,Burgsteinfurter Straße 161,91000.0,18200.0,1,1,116603.39000000001,116603.39000000001
HGS-Hirschfelder Geflügel & Spezial GmbH,5106aebb-c4e3-43ae-bc65-733aada3d2ed,HGS - Hirschfelder Geflügel & Spezial GmbH,51.0296412781991,13.342722713752801,Reinsberg,147.0,09634,Reinsberger Str. 24,95600.0,23900.0,0,0,0.0,0.0
Kluczka GmbH,1a6fb849-949f-4337-bf6f-252204a31711,Putenmastanlage Wolmirsleben,51.95927710155871,11.470144724181399,Wolmirsleben,147.0,39435,Schwanebergerweg None,196500.0,39300.0,1,1,0.0,0.0
Farm Hötensleben GmbH,5cc225d3-4c95-4106-9a05-7c1c1e157a3b,Farm Hötensleben GmbH,52.071227006396796,11.042064208676901,Wackersleben,147.0,39393,Hamerslebener Weg 1-3,49300.0,12800.0,0,0,0.0,0.0
Steffen Gellert,6c8ec824-1784-42a9-ba4e-32413ea8e054,Steffen Gellert,53.8201804078868,9.07841206381283,Balje,146.0,21730,Hörne West 43,47200.0,12000.0,1,1,0.0,0.0
Kai Thomsen,599d063d-90e9-4697-9c41-99541b621480,Kai Thomsen - Mastschweinehaltung,54.01555557557771,9.036459309986867,Barlt,146.0,25719,Kamp 1,40500.0,13500.0,1,1,260303.62000000002,260303.62000000002
Agrar GmbH Holleben,21bfd3d1-a703-4dc1-9cbf-15b4437375bb,SMA Burgsdorf,51.5776709808563,11.6559461042305,Lutherstadt Eisleben,146.0,06295,Am Holzrain 2,49000.0,13000.0,0,0,0.0,0.0
Gröting GmbH & Co.KG,e465e7aa-0ce5-4e39-928f-b1128e904f77,Gröting GmbH & Co. KG,51.936100048682796,6.855360228176791,Südlohn,146.0,46354,Borkener Str. 3,64700.0,11900.0,0,0,0.0,0.0
Ferkelproduktion Agro Pig GmbH & Co. KG Niederzimmern Herr Wolfgang Schirber,4f2e37f7-c43d-4116-b722-c15358f473bb,Ferkelproduktion Agro Pig GmbH & Co. KG Niederzimm / SZA,51.001316975104295,11.193316559532098,Niederzimmern,146.0,99428,Hopfgartener Str. 4,73700.0,16000.0,1,1,0.0,0.0
"Hölscher, Werner",62aa3560-587c-4770-91b9-a3584710423b,"Hölscher, Werner",52.40034930946779,7.339419043342482,Emsbüren,146.0,48488,Helschen 9,52100.0,10500.0,1,1,12866.390000000001,12866.390000000001
H+V Schweinemast GmbH,a35b22cb-06fd-4be4-8101-6cf0246bd1c2,H+V Schweinemast GmbH,53.8011025273105,11.735121579867101,Warin,146.0,19417,Wilhelmshof Sitz 20,114400.0,17200.0,0,0,0.0,0.0
Agrargenossenschaft Kakerbeck e.G.,21729562-1497-48b7-8549-88789067f9e3,Agrargenossenschaft Kakerbeck e.G.,52.6723547691469,11.2854775023342,Kalbe/Milde OT Kakerbeck,150.0,39624,Wustrewer Straße 6,43600.0,10900.0,0,0,0.0,0.0
RemPig GmbH & Co Agrar KG,4fae1432-f114-48bd-85eb-e9789c9f6958,RemPig GmbH & Co Agrar KG,50.7632692092725,11.2186660210573,Remda-Teichel,146.0,04707,Ehrensteiner Straße 16,39800.0,13000.0,0,0,0.0,0.0
Agrargenossenschaft Beyern e.G.,af328647-e13e-4b17-a8f6-d2ac71b316dd,Schweinemast- und Milchviehanlage Beyern,51.6149576027394,13.2051664233449,Falkenberg/Elster,146.0,04895,Dorfstraße 1,13300.0,13300.0,1,1,3363548.9099999997,3363548.9099999997
Gebr. Wellen Schweinemastbetriebs GmbH,94ae852f-6715-493e-a8d6-ff34683510a0,Schweinemastanlage Mönchpfiffel Gebr. Wellen Schweinemastbetriebs GmbH,51.371423598952106,11.3824673871383,Mönchpfiffel-Nikolausrieth,146.0,06556,Triftweg 1,177100.0,37700.0,1,1,486842.36,486842.36
Paul Elking,e10770c0-3feb-4f5c-aefc-7257e5400520,Elking Hiltrud,52.509551763008005,8.22738058135402,Damme,146.0,49401,Teichstraße 14,56900.0,11000.0,1,1,9827.92,9827.92
Erzeugergemeinschaft Fleischschwein Groß Leine e.G.,267e9270-e6c0-4767-81b0-695f9c38f669,Erzeugergemeinschaft Fleischschwein Groß Leine e.G.,51.9953681423882,14.073858696796,Märkische Heide,150.0,15913,Siegadler Straße 6,79600.0,15300.0,0,0,0.0,0.0
egga GmbH & Co.KG,e720b235-548c-4289-af5a-27464daa9110,Legehennenanlage Farm Bissel,52.94887899407189,8.154875869290331,Großenkneten,147.0,26197,Ringstraße 1,46800.0,11700.0,0,0,0.0,0.0
"Querfurter Frischei GmbH & Co. KG - Farnstädt, Köhlerweg",82f0836b-07ad-4b27-a29f-54dafad4d3cf,"Querfurter Frischei GmbH & Co. KG - Farnstädt, Köhlerweg Querfurter Frischei GmbH & Co. KG - Farnstädt, Köhlerweg",51.431004280581504,11.5492138852617,Farnstädt,147.0,06279,Köhlerweg None,106000.0,10300.0,0,0,0.0,0.0
Donaulegefarmen GmbH & Co. KG,7e670302-6b65-483d-a175-7f87289e2fd3,Donaulegefarmen GmbH & Co. KG - Betrieb Leiterkofen,48.9710040661777,12.285341589052,Pfatter,147.0,93102,Beim Jägerhaus 4,20600.0,10300.0,0,0,0.0,0.0
"Scherbring, Clemens",c93a1db4-40d8-4e98-958f-57acc9e8479c,"Scherbring, Clemens",52.7253760662959,7.90201010939913,Essen (Oldenburg),146.0,49632,Gravenhorster Weg 1,59000.0,11800.0,1,1,15196.86,15196.86
BLL Agrar GmbH,8655a850-2773-4151-b407-603b81d9f01f,Schweinemastanlage Züsow,53.925126838055704,11.679702165954303,Züsow,146.0,23992,Flur 1,57600.0,12500.0,0,0,0.0,0.0
Betriebsgemeinschaft Franz Kratzer & Martin Rauch,29b544d5-96c7-4349-b5ea-e66eb28bbc6c,Betriebsgemeinschaft Franz Kratzer & Martin Rauch,48.574725118584006,10.7862648521067,Kühlenthal,146.0,86707,Anzenhof None,56000.0,17900.0,1,1,0.0,0.0
SNU Schweinemast Nuthe-Urstromtal GmbH,23f1129f-b661-42e6-a770-7ca928a9d56f,SNU Schweinemast Nuthe-Urstromtal GmbH,52.1382242465141,12.9933357198323,Nuthe-Urstromtal,146.0,14947,Kemnitzer Hauptstraße 2,20200.0,10100.0,0,0,0.0,0.0
Stefan Wille-Niebur Schweinemast Plate,4a751b40-5f63-472f-ae19-62ddd3f1d951,Stefan Wille-Niebur Schweinemast Plate,53.5616892042837,11.4871937421892,Plate,146.0,19086,Friedrich-Wehmer-Straße 2a,21200.0,10600.0,0,0,0.0,0.0
Geflügelhof Möckern Zweigniederl. der Lohmann & Co. AG,93087eac-029b-4fd5-b19b-1250b7e3e5f9,Hähnchenmastanlage Bassin,54.094451653094595,12.937616699958,Wendisch Baggendorf,147.0,18513,Dorfstraße 44,230400.0,44700.0,0,0,0.0,0.0
WENTOWSEE Agrar und Tierzucht GmbH,60b01ab7-f49f-4eeb-b043-ee0d43f4b404,WENTOWSEE Agrar und Tierzucht GmbH,53.033828099104795,13.2021887226172,Gransee,146.0,16775,Ribbecker Weg 11,53400.0,11000.0,1,1,3893721.04,3893721.04
Janßen Schweinemast KG,31bbaf5e-6687-4d47-958e-347285033d2e,Janßen Schweinemast KG,51.4263142244976,6.2973248385274605,Straelen,146.0,47638,Körversweg 7,66800.0,12400.0,1,1,19565.769999999997,19565.769999999997
Schweinezucht Großmühlingen GmbH,e6d9656b-6dac-402f-a058-4ec6979a0d66,Schweinezucht Großmühlingen GmbH,51.952293474188394,11.7261555649245,Bördeland OT Großmühlingen,146.0,39221,An der Ölmühle 1,20800.0,10400.0,1,1,885473.26,885473.26
GbR Müller-Paul-Viebrock,479874fe-ae6e-4f42-9851-4bc9614fae53,GbR Müller-Paul-Viebrock,53.4679922619964,10.9679206927739,Vellahn,146.0,19246,Kogeler Weg 34,65500.0,13100.0,1,1,236788.91,236788.91
Pagenstert Mast GmbH,f0232aec-4be3-4f52-9324-97a2c88f8e02,Pagenstert Mast GmbH,52.71533619132161,8.21611085509512,Lohne (Oldenburg),146.0,49393,Dinklager Landstraße 49,11000.0,11000.0,1,1,21124.85,21124.85
Grethener Qualitätsfleisch GmbH,0c24e0a8-ba86-4c95-8e0d-771c1f1f4cf8,"Grethener Qualitätsfleisch GmbH, SMA Grethen",51.213330165577794,12.6539431148368,Großbuch,146.0,04668,Am Spitzen Berg None,108000.0,26900.0,0,0,0.0,0.0
"Schulze Lohoff, Martin",61e02840-48a6-470c-a713-0531f148a520,"Schulze Lohoff, Martin",52.0497718505365,7.38361551064672,Laer,146.0,48366,Altenberger Str. 6,85600.0,21400.0,1,1,189515.90000000002,189515.90000000002
SMA Alt Zachun GmbH,2b4e0b4e-6fb8-47ce-9223-5b8fd483f6b4,SMA Alt Zachun SMA Alt Zachun GmbH,53.51161950819221,11.3088313048758,Bandenitz,146.0,19230,Am Besendorfer Berg 1,298700.0,58900.0,1,1,0.0,0.0
Thorsten Gehle,3ffd777f-6b19-402f-ae3f-3a855e8178c3,"Gehle, Thorsten",52.48555890461601,9.02560919072307,Stolzenau,146.0,31592,Müsleringen None,38700.0,12900.0,1,1,187397.62,187397.62
Agrargenossenschaft Doberschütz e.G.,d1429b5c-d7a0-4e45-a526-c2a832576f64,"Agrargenossenschaft Doberschütz e.G., SMA Doberschütz",51.502364281964795,12.7492446827737,Doberschütz,146.0,04838,Martha-Brautzsch-Str. 46,51000.0,12700.0,0,0,0.0,0.0
Schweineproduktion Hohengandern GmbH,190f35f0-270b-4780-933b-1db8cf389191,Schweineproduktion Hohengandern GmbH,51.368540553057,9.954884711644107,Hohengandern,146.0,37318,Gerbershäuser Straße 116,11600.0,11600.0,0,0,0.0,0.0
August Rietfort,4280962a-9bcc-4e39-a6e9-d0329f5d5e82,Rietfort August,52.014275663110105,6.88289770473272,Stadtlohn,146.0,48703,Hengeler 11,140100.0,29300.0,1,1,15967.64,15967.64
Nottmeier Agrar GmbH,546d8a8d-5d26-4a7f-aa50-8ad20278c719,Nottmeier Agrar GmbH,53.0765678051178,13.9222500235311,Angermünde,146.0,16278,Peetzig 4,64000.0,13100.0,1,1,214955.99999999997,214955.99999999997
Drewitzer Sauenhaltungs GmbH & Co. KG Dr. Rudolf Lüdemann,e972feff-38a6-46a2-aa68-707dabaddaf8,Drewitzer Sauenhaltungs GmbH & Co. KG Dr. Rudolf Lüdemann,52.2078617212004,12.1587949217727,Drewitz,146.0,39291,Lübarser Str. 11,56000.0,11200.0,0,0,0.0,0.0
"Albersmeier, Klaus",6efb6de4-3674-46ae-9630-d7cfa32ece31,"Albersmeier, Klaus",51.6195376362369,8.1421689046453,Lippetal,146.0,59510,Hüttinghauser Weg 10,59100.0,15200.0,1,1,52126.13,52126.13
